Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0048471~perinuclear region of cytoplasm	82	6.06957809	2.24E-08	"S100A4, SNCG, S100A6, LTBP1, SHTN1, MLPH, NCS1, CNP, BDNF, PACSIN1, APP, GSN, PDE4A, SYNJ2, FAS, MSN, NOS2, RAPGEF3, ROS1, PRKCA, EPN3, KIF5A, LIMK1, STK26, CST3, ACKR3, CLIC1, FLNA, BICD1, RAD51, DEPDC5, MYRIP, BSPRY, MAGEE1, CD34, IGF2R, CX3CR1, PSEN2, TMEM184A, LAMC2, DBN1, MVP, FUS, CAV1, OLFM4, CCL2, GALNT6, NFKBIE, ERBB2, CSF1, VIM, HSPA1A, CX3CL1, CCNG1, ITGB1, SRC, EZR, PTK2B, KIRREL, BCL2, FAT1, CAMK2D, NDRG1, EHD2, HAP1, SPP1, EHD4, ICA1, MAP1B, CHI3L1, LMNA, TPD52L1, ITPR3, GGN, ANXA2, CDH13, CYFIP2, HEPH, MAP6, APBB1, SELE, VLDLR"	1240	642	18520	1.907647473	1.42E-05	8.34E-07	3.33E-05
GOTERM_BP_DIRECT	GO:0070374~positive regulation of ERK1 and ERK2 cascade	36	2.66469282	3.44E-08	"FGFR2, GPR183, CCL3, CCL2, PDGFB, PDGFA, CCR1, F2RL1, CX3CL1, CCL4, CCL7, SRC, CD44, PTK2B, CCL21, SEMA7A, CAMK2D, ANGPT1, PDGFD, GPNMB, BMP4, PRKCA, ICAM1, C5AR1, CHI3L1, FGF23, ACKR3, FGF21, GAS6, CCL12, DNAJC27, CD36, ARRB1, PDGFRB, RIPK2, F2R"	1196	186	17535	2.837684756	1.60E-04	1.23E-05	6.50E-05
GOTERM_MF_DIRECT	GO:0008201~heparin binding	31	2.294596595	3.57E-08	"NRP2, CCL3, CCL2, LTBP2, MMP7, FSTL1, CCL7, ITGAM, CXCL10, NOV, SMOC2, OGN, WISP2, APP, CRISPLD2, GPNMB, THBS1, BMP4, LPL, COL5A3, ADGRG1, SLIT2, COL5A1, PCOLCE2, NAV2, LIPH, TMEM184A, LAMC2, BMP7, AOC1, PLA2G2D"	1128	146	16650	3.134108132	4.30E-05	8.61E-06	5.78E-05
GOTERM_BP_DIRECT	GO:0010628~positive regulation of gene expression	56	4.14507772	3.85E-08	"PDGFB, GJA1, NFKB1, CITED1, ACTG2, CD44, OSR1, GSN, SERPINE1, MSN, NRG1, PTGER4, STAP1, CD3E, ACTA2, TP53, PLAUR, SERPINB9, CD34, SLC26A9, LCK, FGFR2, CCL3, CAV1, TNF, TNC, CSF1, ERBB2, VIM, HSPA1A, CDH3, SOX9, RIMS2, SRC, EZR, ITGB8, PKD2, ZC3H12A, IL2RG, NFATC2, TCF3, BMP4, LMNA, MUSTN1, TRIM24, GAS6, LCN2, PLSCR1, ATF4, FBLN1, ATF3, RPS6KA2, ADM2, RBPJ, WNT7A, KLF4"	1196	371	17535	2.213037168	1.79E-04	1.28E-05	7.27E-05
GOTERM_MF_DIRECT	GO:0051015~actin filament binding	30	2.22057735	4.23E-08	"SHTN1, TPM2, TPM1, TPM4, CORO2A, ANXA8, EZR, FMNL1, MYO1C, FSCN1, VIL1, CORO6, FLNC, MYH9, NEXN, GAS7, FLNA, ANXA2, CORO1C, AJUBA, SYNE3, CORO1A, TAGLN, MYH9L1, MYH14, ANTXR1, WDR1, DBN1, LCP1, MYH10"	1128	139	16650	3.185749273	5.09E-05	8.49E-06	6.84E-05
GOTERM_CC_DIRECT	GO:0043209~myelin sheath	36	2.66469282	4.42E-08	"RTN4, ALDOA, TSPAN2, ERBB2, CNP, ATP6V1B2, GJC2, ACTG1, PKM, PACSIN1, EZR, GSN, BCL2, CNTNAP1, NDRG1, MSN, TUBA1A, TUBA1B, CAR2, TUBB4B, ACTB, SLC25A4, CAR13, CRYAB, FSCN1, STXBP1, ATP1A3, DPYSL2, ITPR3, THY1, SOD2, PHGDH, WDR1, MYH14, DNM1, SPTAN1"	1240	191	18520	2.815065023	2.79E-05	1.55E-06	6.57E-05
UP_KEYWORDS	Chemotaxis	17	1.258327165	4.73E-08	"CXCL1, CCL3, C5AR1, CCL2, S100A8, S100A9, CXCL9, CXCR2, CXCL6, CX3CL1, CCL4, CCL7, SLIT2, CXCL10, CCL12, CXCL16, PDGFRB"	1337	50	20793	5.287673897	1.72E-05	1.32E-06	6.50E-05
KEGG_PATHWAY	rno05410:Hypertrophic cardiomyopathy (HCM)	23	1.702442635	5.47E-08	"ACTB, CACNA2D1, TNF, PRKAB2, ITGB4, LMNA, DAG1, ITGA4, TPM2, ITGB1, TPM1, TPM4, TNNT2, ACTG1, ACE, DES, ITGA6, ITGB8, ITGB7, ITGA8, ITGB6, CACNA1C, SGCB"	586	80	7780	3.816979522	1.45E-05	3.64E-06	7.17E-05
UP_SEQ_FEATURE	topological domain:Cytoplasmic	190	14.06365655	6.83E-08	"SYT1, SLC36A2, SGMS2, TSPAN2, OSMR, ATP1B2, F2RL1, GRIK5, CSPG4, AQP5, AQP4, IL17RE, AQP7, ADORA1, VIPR2, SCTR, S1PR2, NRCAM, PTGIR, APP, ST3GAL2, ATP2B4, CD44, UNC5B, CLEC4E, ST3GAL4, B3GALNT1, CREB3L4, FAS, IZUMO1, SLC4A4, ROS1, SLC4A3, SPN, SCAMP5, C5AR1, CD3D, COLEC12, MRGPRF, PTPRN, SIRPA, SLC34A2, MGAT3, SSTR3, CD36, GPBAR1, TACSTD2, IGSF1, ABCB1B, F3, CX3CR1, HAS2, VAMP1, IGSF9, DCBLD2, CAV1, IL1R1, GCNT3, FXYD3, ERBB2, ITGB4, MMD, CX3CL1, BDKRB2, FXYD5, ITGB1, KCNS3, SLC29A3, ACE, P2RY2, ITGB6, ADRA2B, MFAP3L, B4GALT6, B4GALT4, GABRP, TMEM120A, CACNA2D1, IL1RL1, PODXL, KCNB1, RHBDF1, CD276, GUCY2C, ADGRG2, KCNK1, MCAM, TRIL, ADGRG1, TPBG, ABCG2, P2RX5, NOTCH3, FAM198B, GPR37, P2RX1, KCNJ8, CXCL16, SLC7A1, HEPH, ANTXR1, CACNA1C, CD200, NRP2, RTN4, JPH4, CLDN7, SLC20A1, CLSTN2, TRPV2, LEPR, SLC5A1, DUOX2, CLDN5, GJA1, CUZD1, CXCR2, BCAM, EPCAM, EDNRB, SLC1A2, CNTNAP1, ANO7, NRG1, IL13RA2, TRPM4, ICAM1, PARM1, STX1A, PTGER4, SLC3A2, CYYR1, CFTR, STX1B, RGD1311946, CHST1, SDC1, CHRM3, PSEN2, GPAM, AOC3, TNF, FUT8, GALNT7, ABHD6, CSF1, RHBG, PCDHB12, GJC2, CDH6, NDC1, IGF1R, APLNR, CD9, KIRREL, CD2, FUT4, FUT1, GPNMB, CD5, IL2RA, PLET1, PTPRE, NCEH1, OLR1, PTPRZ1, TMC5, TMC4, ATP1A3, FADS3, NLGN3, MAL, GRIA3, MXRA8, FZD2, SLC10A2, ITPR3, TSPAN17, NIACR1, GJB2, PEX11A, PLSCR1, ABCC9, PRLR, ABCC3, ABCC1, SELE, SMPD3, VLDLR, F2R"	695	1541	7976	1.414983263	1.34E-04	3.36E-05	1.17E-04
GOTERM_CC_DIRECT	GO:0030175~filopodium	20	1.4803849	7.80E-08	"PALM, SHTN1, ACTA2, PTPRZ1, PODXL, VIL1, FSCN1, MYO1G, DAG1, ABI2, ITGB1, EPHA4, ACTG2, EZR, ITGA6, FAT1, MSN, RAPGEF3, DBN1, LCP1"	1240	69	18520	4.32912576	4.94E-05	2.60E-06	1.16E-04
UP_SEQ_FEATURE	topological domain:Extracellular	155	11.47298298	9.28E-08	"SLC36A2, TSPAN2, OSMR, ATP1B2, F2RL1, GRIK5, CSPG4, AQP5, AQP4, AQP7, IL17RE, VIPR2, ADORA1, SCTR, S1PR2, NRCAM, PTGIR, APP, ATP2B4, CD44, UNC5B, CLEC4E, FAS, IZUMO1, SLC4A4, ROS1, SPN, SCAMP5, C5AR1, CD3D, MRGPRF, COLEC12, PTPRN, SIRPA, SLC34A2, SSTR3, CD36, GPBAR1, TACSTD2, IGSF1, F3, CX3CR1, PDGFRB, HAS2, IGSF9, DCBLD2, IL1R1, FXYD3, ERBB2, ITGB4, BDKRB2, CX3CL1, FXYD5, ITGB1, SLC29A3, ACE, P2RY2, ITGB6, ADRA2B, MFAP3L, GABRP, TMEM120A, CACNA2D1, IL1RL1, PODXL, CD276, GUCY2C, MCAM, TRIL, ADGRG2, TPBG, ADGRG1, ABCG2, P2RX5, NOTCH3, FAM198B, GPR37, P2RX1, KCNJ8, CXCL16, SLC7A1, HEPH, ANTXR1, CACNA1C, CD200, NRP2, CLDN7, CLSTN2, SLC20A1, TRPV2, SLC5A1, LEPR, DUOX2, CLDN5, GJA1, CXCR2, BCAM, CUZD1, EPCAM, EDNRB, SLC1A2, CNTNAP1, NRG1, ANO7, IL13RA2, TRPM4, ICAM1, PARM1, PTGER4, SLC3A2, CYYR1, CFTR, RGD1311946, SDC1, CHRM3, AOC3, TNF, CSF1, ABHD6, RHBG, PCDHB12, GJC2, CDH6, IGF1R, APLNR, CD9, KIRREL, CD2, GPNMB, CD5, IL2RA, PLET1, PTPRE, OLR1, PTPRZ1, TMC5, TMC4, NLGN3, MAL, GRIA3, MXRA8, FZD2, SLC10A2, ITPR3, NIACR1, TSPAN17, GJB2, PLSCR1, ABCC9, PRLR, ABCC3, ABCC1, SELE, VLDLR, F2R"	695	1199	7976	1.483586442	1.83E-04	3.65E-05	1.59E-04
GOTERM_BP_DIRECT	GO:0009612~response to mechanical stimulus	25	1.850481125	9.46E-08	"CAV1, CCL2, TNF, TNC, ASNS, HSPA1A, DCN, TIMP3, SRC, ACTG1, PTK2B, NOS2, THBS1, FOSL1, BMP4, ACTB, PRKCA, PTGER4, MAP1B, CHI3L1, LMNA, MMP13, CD36, F3, LCK"	1196	104	17535	3.524368086	4.40E-04	2.94E-05	1.79E-04
UP_KEYWORDS	Alternative splicing	103	7.623982235	1.03E-07	"SHTN1, PDGFA, RBM3, DYNC2LI1, AQP4, SYT7, NRCAM, CTTNBP2, APP, USP54, ATP2B4, TRAK2, CD44, PLOD2, PDE4A, CREB3L4, RAPGEF3, HTRA3, PDGFD, SLC4A4, ROS1, PLAUR, TNNT2, IGSF1, PDE5A, VAMP1, DBN1, ADD3, UNC13B, ELN, BDKRB2, RIMS2, SRC, WT1, ACE, PFN2, PPP2R2B, TCF3, HAP1, CACNA2D1, IL1RL1, MCAM, ADGRG2, MAP2, MYH11, MAP6, CACNA1C, RTN4, LEPR, DUOX2, PRRX1, KCNIP4, CAMKK2, PKM, SLC1A2, SRPX, KCNQ3, BOK, MAPT, HDC, SRD5A3, SYNJ2, NRG1, TRPM4, EGR2, LIMK2, FILIP1, MPP4, STXBP1, ARHGEF9, NEXN, TTLL10, ESRP1, CAND2, VCAN, INPP4B, CAMK2G, CSF1, RTKN, TPM2, TPM1, UGT1A2, SPEG, PTK2B, CAMK2D, FUT4, SYNPO, NES, PTPRZ1, TMC5, LMNA, GRIA3, NLGN3, AMPD3, ANXA2, A1BG, ABCC9, PRLR, ABCC1, SLC14A1, APBB1, DNM1, DMBT1"	1337	938	20793	1.707733637	3.74E-05	2.67E-06	1.41E-04
GOTERM_CC_DIRECT	GO:0005911~cell-cell junction	35	2.590673575	1.09E-07	"PDLIM7, CADM1, SLC5A1, CLDN5, PTK7, DAG1, GJA1, AQP4, AQP7, PCDHB12, ITGB1, IQGAP1, APP, TIAM1, KIRREL, FAT1, KRT8, PKD2, CD2, PAK1, MAGI3, CD3E, FSCN1, PTPRU, ITGA4, GRHL2, MYADM, FLNA, AJUBA, CORO1A, PKP2, LCK, WDR1, DBN1, ADD3"	1240	189	18520	2.765830346	6.91E-05	3.46E-06	1.62E-04
GOTERM_BP_DIRECT	GO:0016337~single organismal cell-cell adhesion	25	1.850481125	1.15E-07	"PVR, ICAM1, FBLIM1, PTPRU, SOX9, CDH3, SRC, ITGAM, SLIT2, THY1, NRCAM, CDH13, SRPX2, ITGA6, MYH9L1, PKP2, CD34, KIRREL, BCL2, FAT1, CD2, CYFIP2, VNN1, CD24, CDH11"	1196	105	17535	3.490802676	5.34E-04	3.34E-05	2.17E-04
GOTERM_BP_DIRECT	GO:0006915~apoptotic process	54	3.99703923	1.51E-07	"S100A8, TRPV2, S100A9, GJA1, CASP3, UNC5B, BOK, TIAM1, GSN, MAPT, RHOB, FAS, PAK1, DPEP1, PRKCA, PARM1, C5AR1, BCL2A1, VIL1, STK26, CST3, TP53, POLB, DDIT3, TNS4, TNFRSF9, TRIM35, PDCL3, ARRB1, TNFAIP8, LCK, NEK6, TNFRSF21, TNF, EGLN3, RTKN, KRT20, WT1, BCL2, ZC3H12A, LGALS1, CHI3L1, CIDEA, BIRC3, NIACR1, GAS6, PLSCR1, RPS6KA3, P2RX1, SFRP2, IRF1, CYFIP2, GRK5, APBB1"	1196	366	17535	2.163153133	7.04E-04	4.14E-05	2.86E-04
GOTERM_MF_DIRECT	GO:0005178~integrin binding	24	1.77646188	1.64E-07	"ICAM1, FBN1, TSPAN8, CX3CL1, COL16A1, ITGB1, THY1, NOV, S1PR2, CD9, ANXA7, VWF, WISP2, FBLN1, LAMB2, ITGA6, LAMA5, FBLN5, SEMA7A, ITGB6, NRG1, THBS1, GPNMB, EMP2"	1128	100	16650	3.542553191	1.97E-04	2.81E-05	2.65E-04
GOTERM_BP_DIRECT	GO:0042127~regulation of cell proliferation	40	2.9607698	1.75E-07	"CXCL1, FGFR2, SAT1, TNFRSF21, TNF, PDGFB, PTGS2, TNC, ERBB2, EGLN3, MMP7, CXCL9, CXCL6, SOX9, SRC, CXCL10, SERPINE1, PKD2, PLCD1, FAS, NOS2, MATK, B4GALT1, S100A11, BMX, ANXA1, TP53, GUCY2C, MECOM, CELA1, TNFRSF9, RELT, SFRP2, LAMA5, LCK, IRF1, TNK1, RBPJ, WNT7A, KLF4"	1196	234	17535	2.506217306	8.16E-04	4.54E-05	3.31E-04
GOTERM_MF_DIRECT	GO:0005516~calmodulin binding	31	2.294596595	1.95E-07	"MYO5A, SYT1, AEBP1, SCN3A, CAMK2G, SYT7, IQGAP1, CAMKK2, ATP2B4, KCNQ3, CAMK2D, NOS2, CNN1, KCNQ1, TRPM4, MYO1C, SPHK1, BASP1, MYH9, KCNN4, RASGRF2, MYH9L1, MAP2, MYH11, MARCKS, MAP6, CACNA1C, UNC13B, ADD3, MYH10, SPTAN1"	1128	157	16650	2.914520938	2.35E-04	2.94E-05	3.16E-04
INTERPRO	IPR002048:EF-hand domain	38	2.81273131	2.21E-07	"SRI, S100A4, EFCC1, NKD1, S100A6, S100A8, DUOX2, S100A9, NCS1, FSTL1, KCNIP4, MYL9, SMOC2, EFHD1, CGREF1, RASGRP4, SLC25A24, PLCH1, PKD2, PLCD1, EHD2, EHD4, GPD2, S100A16, NIN, SPARCL1, RASEF, CHP2, S100A11, S100A10, MYL12A, CAPN2, RCN3, FKBP10, RCN1, LCP1, SPTAN1, RCN2"	1271	226	19384	2.564324656	3.88E-04	1.94E-04	3.74E-04
GOTERM_CC_DIRECT	GO:0005913~cell-cell adherens junction	42	3.10880829	2.23E-07	"RTN4, LDHA, CADM1, DAG1, ABI2, CDH3, TAGLN2, ITGB1, GPRC5A, SRC, IQGAP1, PKM, CDC42EP1, EZR, PPL, NDRG1, FAM129B, ZYX, LRRFIP1, AHNAK, EHD4, LAD1, FSCN1, ANXA1, PFKP, MPP7, CLIC1, MYH9, FLNB, FLNA, ANXA2, NOTCH3, EVPL, KRT18, ITGA6, MYH9L1, CAPG, NOP56, CD200, DBN1, EPS8L1, SPTAN1"	1240	259	18520	2.421970357	1.41E-04	6.71E-06	3.31E-04
UP_KEYWORDS	Calmodulin-binding	24	1.77646188	2.44E-07	"TRPM4, MYO5A, AEBP1, MYO1C, CAMK2G, SPHK1, SYT7, BASP1, MYH9, CAMKK2, KCNN4, ATP2B4, RASGRF2, MAP2, MYH11, CAMK2D, MARCKS, NOS2, MAP6, CNN1, KCNQ1, ADD3, MYH10, SPTAN1"	1337	107	20793	3.488295039	8.90E-05	5.93E-06	3.36E-04
GOTERM_CC_DIRECT	GO:0005829~cytosol	158	11.69504071	3.11E-07	"S100A6, LDHA, SHTN1, SYT7, MMP3, SLC7A5, MTHFD1L, CITED1, ACTG1, PTGIR, PACSIN1, PPP1R1B, TIAM1, PDE4A, SH3BGR, STK39, MVB12B, YARS, CRYAB, STK26, WNK2, MYH9, BICD1, THY1, DEPDC5, PTRF, ARRB1, AKR1B10, PDE5A, RIPK3, LRRK2, VAMP1, EMP2, UNC13B, SRXN1, SRI, CAV1, CCL3, RBP2, HSPA1A, ATP6V1B2, SRC, PLCH1, NDRG1, PPP2R2B, ARHGDIA, HAP1, TIGAR, S100A16, ABR, LGALS1, OSBPL6, SPHK1, FSCN1, GGH, LCN2, CEL, URM1, CORO1A, MYH9L1, RGS4, WDR4, FABP4, TNK1, MARCKS, SAT1, AGTPBP1, FERMT1, NCS1, PPIP5K1, ACOT1, GJA1, NFKB1, NFKB2, KCNIP4, MTHFD2, CASP3, PRMT1, PRMT2, OSR1, PCBP3, GSN, MAPT, HDC, FAM109B, ACOT11, RHOB, RHOC, NOS2, FAM129B, PAK1, CYS1, FOSL1, AHNAK, CDK14, FMNL1, PRKCA, TRPM4, CAR13, AIFM2, LIMK2, TP53, PFKP, STXBP1, CFTR, FLNA, ALDH3B1, SERPINB9, SERPINB8, PSEN2, STEAP2, LCP1, BCAT1, MYO5A, RAP1GAP, VIM, HK1, ABI2, ASNS, VARS, HDGFRP3, ALDH1A1, ANXA7, CBR1, ANXA8, EZR, PLIN2, BCL2, ALDH1A3, PPP2CA, CAMK2D, TGM2, ALDH1A7, PLCD1, UCK2, NFATC2, PAPSS1, EHD2, VPS36, CAR2, ACTB, MTHFD2L, ICA1, GIMAP4, GSTA3, NCDN, MAT2A, MAP1A, MAP1B, DPYSL2, ANXA5, CAPN2, ANXA2, AJUBA, PLSCR1, SYDE1, APAF1, SPTAN1"	1240	1590	18520	1.484155001	1.97E-04	8.96E-06	4.63E-04
GOTERM_CC_DIRECT	GO:0030424~axon	52	3.84900074	3.20E-07	"NRP2, SYT1, SNCG, SCN3A, SHTN1, CADM1, TRPV2, NCS1, GRIK5, IQGAP1, NOV, NRCAM, APP, BDNF, SLC1A2, MAPT, CNTNAP1, PAK1, NRG1, PRKCA, CRYAB, KIF5A, CST3, LRRK2, IGSF9, SRI, MYO5A, PALM, TNFRSF21, IL1R1, RAP1GAP, VIM, EPHB2, IGF1R, PTK2B, CAR2, ACTB, NIN, NCDN, PTPRZ1, KCNB1, SPHK1, SPTBN4, MAP1B, ATP1A3, DPYSL2, KIF3C, EPHA4, CYP17A1, CORO1A, MYH14, MYH10"	1240	361	18520	2.151371638	2.03E-04	8.81E-06	4.76E-04
INTERPRO	IPR016201:Plexin-like fold	15	1.110288675	3.24E-07	"SEMA5A, PLXNA3, SEMA3G, ITGB8, ITGB7, SEMA3F, SEMA7A, ITGB6, SEMA3E, ITGB4, SEMA3C, SEMA3B, MST1R, ITGB1, SEMA4A"	1271	43	19384	5.320110515	5.69E-04	1.90E-04	5.49E-04
GOTERM_BP_DIRECT	GO:0001657~ureteric bud development	16	1.18430792	3.75E-07	"BMP4, FGFR2, TSHZ3, GSTA3, CRLF1, WT1, SLIT2, EPCAM, TCF21, SDC1, BDNF, OSR1, BCL2, VCAN, ROBO2, BMP7"	1196	48	17535	4.887123746	0.00174339	9.18E-05	7.08E-04
GOTERM_MF_DIRECT	GO:0042802~identical protein binding	79	5.847520355	4.10E-07	"S100A4, SYT1, CLDN7, SCHIP1, LDHA, IER5, SNCAIP, PDGFB, LEPR, CLDN5, GRIK5, CBX3, NFKB1, ACTG1, PRMT1, APP, DES, ROBO2, FAS, GBP5, NOL3, CRYAB, SCUBE1, STK26, VIL1, PRKAB2, TP53, STXBP1, CST3, DYNLT1, FLNB, SLIT2, RAD51, UHRF1, DACT3, IGF2R, LCK, RIPK3, MSANTD3, LRRK2, PRNP, SH3GL2, LCP1, FUS, SRI, BCAT1, RALYL, CAV1, CCL3, TNF, ALDH18A1, ERBB2, VIM, FHL2, CCL4, EPHB2, ALDH1A1, IGF1R, BCL2, PKD2, ALDH1A7, HAP1, ECI1, ACTB, LYZ2, CUBN, TPD52L1, FZD2, SOD2, EPHA4, VWF, SH3BP4, CORO1A, FBLN1, ABCC9, ATF3, SRPX2, APAF1, DNM1"	1128	647	16650	1.802303594	4.93E-04	5.48E-05	6.63E-04
GOTERM_BP_DIRECT	GO:0043065~positive regulation of apoptotic process	50	3.70096225	4.23E-07	"LDHA, TSPO, PTGS2, ZMAT3, PDCD1, CASP3, BDNF, PRMT2, BOK, RHOB, NOS2, FAS, FOSL1, AIFM2, BCL2A1, TP53, SLIT2, DDIT3, TRIM35, IGF2R, PDE5A, PSEN2, SPDEF, RIPK2, PDGFRB, TNF, TNFRSF12A, SOX4, ITGB1, SRC, WT1, ALDH1A1, TSC22D1, ACE, PPP2CA, ALDH1A3, TGM2, PHLDA3, BMP4, B4GALT1, ANXA1, ANXA5, FRZB, PLSCR1, ATF4, ITGA6, SFRP2, RPS6KA2, BMP7, APBB1"	1196	338	17535	2.168841899	0.001968778	9.85E-05	7.99E-04
KEGG_PATHWAY	rno04151:PI3K-Akt signaling pathway	53	3.923019985	4.37E-07	"PDGFB, OSMR, PDGFA, NFKB1, CCNE1, CSF3R, CREB3L4, ANGPT1, PDGFD, PPP2R1B, PRKCA, TP53, FGF23, FGF21, PDGFRB, LAMC2, EFNA4, FGFR2, CSF1, TNC, ITGB4, ITGB1, IGF1R, LAMB3, LAMB2, ITGB8, PPP2CA, BCL2, ITGB7, ITGB6, PIK3R5, IL2RG, THBS1, PPP2R2B, SPP1, COL4A1, IL2RA, CREB5, ITGA4, COL5A3, PCK2, COL5A2, COL5A1, VWF, ATF4, LAMA4, YWHAH, ITGA6, PRLR, LAMA5, ITGA8, JAK3, F2R"	586	339	7780	2.075669254	1.16E-04	2.33E-05	5.74E-04
GOTERM_BP_DIRECT	GO:0016477~cell migration	35	2.590673575	4.62E-07	"PVR, WNT5A, FUT8, CSPG4, PTK7, ABI2, EPHB3, ITGB1, SRC, CD44, TIAM1, FAT1, CD24, NFATC2, THBS1, NRG1, MATK, PODXL, FSCN1, RHBDF1, ITGA4, SIRPA, ADGRG1, SNAI1, COL5A1, NCK2, TNS3, CORO1A, SDC1, LAMA5, PDGFRB, JAK3, TREM1, EMP2, LCP1"	1196	197	17535	2.604812149	0.002148312	1.02E-04	8.72E-04
KEGG_PATHWAY	rno04060:Cytokine-cytokine receptor interaction	39	2.886750555	5.53E-07	"TNFRSF21, CCL3, IL1R1, CCL2, IL22RA1, TNF, PDGFB, OSMR, TNFRSF12A, PDGFA, CSF1, CCR1, LEPR, CXCL9, CXCR2, CX3CL1, CCL4, CCL7, CXCL10, IL23A, CCL21, CLCF1, CSF3R, IL2RG, FAS, LTB, IFNGR2, IFNLR1, IL2RA, ACKR3, CD40, CCL12, TNFRSF9, PRLR, RELT, CXCL16, CX3CR1, PDGFRB, BMP7"	586	216	7780	2.397136898	1.47E-04	2.45E-05	7.25E-04
KEGG_PATHWAY	rno05414:Dilated cardiomyopathy	22	1.62842339	6.37E-07	"ACTB, CACNA2D1, TNF, ADCY7, ITGB4, LMNA, DAG1, ITGA4, TPM2, ITGB1, TPM1, TPM4, ACTG1, TNNT2, DES, ITGA6, ITGB8, ITGB7, ITGA8, ITGB6, CACNA1C, SGCB"	586	84	7780	3.47716561	1.70E-04	2.42E-05	8.36E-04
GOTERM_BP_DIRECT	GO:0050729~positive regulation of inflammatory response	18	1.33234641	6.65E-07	"WNT5A, PRKCA, CCL3, TNF, CCL2, S100A8, PTGER4, IL1RL1, S100A9, CX3CL1, GPRC5B, CCL4, CCL7, CCL12, ACE, SERPINE1, TGM2, FABP4"	1196	63	17535	4.188963211	0.00309111	1.41E-04	0.00125589
INTERPRO	IPR000742:Epidermal growth factor-like domain	36	2.66469282	6.71E-07	"LTBP1, LTBP2, PTGS2, LTBP3, TNC, LTBP4, PAMR1, ITGBL1, SCARF2, LAMB3, LAMB2, HMCN1, FAT1, CNTNAP1, THBS1, NRG1, PLAT, CUBN, EFEMP2, SCUBE1, FBN1, SLIT2, GAS6, NOTCH3, FBLN1, LAMA4, SNED1, LAMA5, FBLN5, TENM3, VCAN, LAMC2, MEGF6, SELE, TLL1, VLDLR"	1271	217	19384	2.530117075	0.001176856	2.94E-04	0.001135426
GOTERM_MF_DIRECT	GO:0098641~cadherin binding involved in cell-cell adhesion	37	2.738712065	6.86E-07	"RTN4, LDHA, TAGLN2, ITGB1, GPRC5A, SRC, IQGAP1, EPCAM, PKM, CDC42EP1, EZR, PPL, NDRG1, FAM129B, LRRFIP1, AHNAK, EHD4, LAD1, FSCN1, ANXA1, PFKP, MPP7, CLIC1, MYH9, FLNB, FLNA, ANXA2, NOTCH3, EVPL, KRT18, ITGA6, MYH9L1, CAPG, NOP56, DBN1, EPS8L1, SPTAN1"	1128	220	16650	2.482470986	8.26E-04	8.26E-05	0.001109461
UP_KEYWORDS	Nucleotide-binding	131	9.696521095	7.06E-07	"KIFC1, ADCY7, TUBB2B, TUBB2A, KIFC3, ACTG1, ACTG2, ARL10, ATP2B4, STK39, RAPGEF3, RAB27B, ROS1, MATK, MAGI3, YARS, GBP5, KIF5A, KIF5C, GEM, MYH9, CDKL2, NME4, ABCB1A, RAB19, ABCB1B, MAPK4, PDE5A, REM2, RIPK3, PDGFRB, RIPK2, MST1R, KIF26A, MYH7B, SRXN1, NEK6, FGFR2, GNAI1, ERBB2, MAP4K2, CTPS1, HSPA1A, ABCA2, ABCA4, EPHB3, NAGK, SRC, EPHB2, DCAKD, TUBB4B, MYO1C, SPHK1, MYO1G, BMX, MYO1F, GUCY2C, KIF3C, ABCG2, EPHA4, MYH9L1, ARF2, PRKAR1B, MYH11, SLFNL1, MYH14, GRK5, MYH10, MYO7B, DPH6, ATP10A, PPIP5K1, RHOQ, RHOV, CAMKK2, PKM, WARS, RASL10B, RHOB, TUBB6, PAK1, TUBA1A, ARL5C, TUBA1B, TRPM4, PRKCA, KIF12, LIMK2, ACTA2, LIMK1, PFKP, CFTR, MCM2, RASL12, RAD51, DNAJC27, TTLL10, LCK, MYO5A, RAB3D, CAMK2G, HK1, RTKN, ASNS, VARS, IGF1R, STK40, PTK2B, SPEG, SYN3, CAMK2D, DCLK3, UCK2, EHD2, DCLK1, ACTB, GIMAP4, MAT2A, ATP1A3, ABCG3L1, RASL11B, ABCC9, RPS6KA3, RAB31, RPS6KA2, CSNK1E, ABCC3, ABCC1, APAF1, JAK3, DNM1"	1337	1327	20793	1.535274792	2.57E-04	1.61E-05	9.71E-04
UP_KEYWORDS	Motor protein	22	1.62842339	7.11E-07	"MYO5A, KIFC1, KIF12, MYO1C, MYO7B, KIF5A, DYNC2LI1, KIF5C, MYO1G, MYO1F, DYNLT1, MYL12A, MYH9, KIF3C, MYL9, KIFC3, MYH9L1, MYH11, MYH14, DNM1, MYH7B, MYH10"	1337	97	20793	3.527253661	2.59E-04	1.52E-05	9.78E-04
SMART	SM00181:EGF	34	2.51665433	1.18E-06	"LTBP1, LTBP2, LTBP3, TNC, LTBP4, PAMR1, ITGBL1, SCARF2, LAMB3, LAMB2, HMCN1, FAT1, THBS1, NRG1, PLAT, CUBN, EFEMP2, SCUBE1, FBN1, SLIT2, GAS6, NOTCH3, FBLN1, LAMA4, SNED1, LAMA5, FBLN5, TENM3, VCAN, LAMC2, MEGF6, SELE, TLL1, VLDLR"	766	171	9680	2.512634938	4.04E-04	4.04E-04	0.001610888
