Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0070327~thyroid hormone transport	5	0.5353319057815845	5.186856403360368E-4	SLC16A2, TTR, SLC16A10, ABCC2, CRYM	831	9	17535	11.72282390693943	0.8195148315932514	0.07487186860880246	0.9396977432676312
GOTERM_BP_DIRECT	GO:0048545~response to steroid hormone	11	1.177730192719486	5.375222928406286E-4	ASS1, MAOB, ADRA1B, IDH1, ADH6, IGF1, PAQR9, ABCC2, CPS1, IGFBP2, ASL	831	61	17535	3.8051133337278804	0.8303979506278911	0.07424300093331593	0.9736663850232752
GOTERM_BP_DIRECT	GO:0055088~lipid homeostasis	9	0.9635974304068522	6.859497304712472E-4	CEBPA, ACOX2, GCDH, ASGR2, G6PC, ACADSB, IVD, NR1D2, ACOX3	831	42	17535	4.521660649819494	0.8961087744518633	0.090036191802773	1.2409447201387813
GOTERM_BP_DIRECT	GO:0042593~glucose homeostasis	16	1.7130620985010707	7.046088641934122E-4	CEBPA, RBP4, LEPR, SLC37A4, MET, MLXIPL, PDE3B, PCK1, G6PC, CRY2, C1QTNF3, XBP1, CNR1, ADRA1B, PTCH1, SLC8B1	831	123	17535	2.7448563294297204	0.9023171056194804	0.0888439970367092	1.2744965760632665
GOTERM_BP_DIRECT	GO:0042632~cholesterol homeostasis	11	1.177730192719486	7.946320405121602E-4	ABCG8, G6PC, HPN, ABCG5, LDLR, XBP1, LCAT, APOC3, SLC37A4, APOA5, LIPC	831	64	17535	3.6267486462093865	0.9274390341411944	0.09597407147395609	1.43622013087783
GOTERM_BP_DIRECT	GO:0045471~response to ethanol	21	2.2483940042826553	8.517211596891775E-4	PRF1, RBP4, ALAD, FECH, CLDN3, CRP, CYP2C7, MAOB, CYP2E1, IL6R, CDO1, PRKCB, ALAS1, NTRK1, CNR1, PEMT, CAT, CYP3A9, SDF4, BDH1, CAR3	831	193	17535	2.2959727651933184	0.9399079343204272	0.09890411807726263	1.5386490162299649
GOTERM_BP_DIRECT	GO:0019373~epoxygenase P450 pathway	7	0.7494646680942184	9.017714154796156E-4	CYP2B3, CYP2F4, CYP2C7, CYP2T1, CYP2C23, CYP2E1, CYP2C11	831	25	17535	5.9083032490974725	0.9490641481363025	0.10087045113225424	1.6283660596909444
GOTERM_BP_DIRECT	GO:0006526~arginine biosynthetic process	4	0.4282655246252677	9.834954513685441E-4	NAGS, ASS1, CPS1, ASL	831	5	17535	16.880866425992778	0.961114428943613	0.10592898308225762	1.7746935501949501
GOTERM_BP_DIRECT	GO:0042737~drug catabolic process	4	0.4282655246252677	9.834954513685441E-4	CYP2D4, CYP1A2, CYP3A9, CYP2C11	831	5	17535	16.880866425992778	0.961114428943613	0.10592898308225762	1.7746935501949501
GOTERM_BP_DIRECT	GO:0016098~monoterpenoid metabolic process	4	0.4282655246252677	9.834954513685441E-4	CYP2D4, CYP1A2, CYP2E1, CYP2C11	831	5	17535	16.880866425992778	0.961114428943613	0.10592898308225762	1.7746935501949501
GOTERM_BP_DIRECT	GO:0006810~transport	18	1.9271948608137044	0.001086670911077111	MUP5, MUP4, RBP4, NUP98, LCN12, LOC259244, ABCA8A, SLC19A2, SEC14L2, NXT2, AFM, SERPINA6, RGD1566134, FABP1, LOC298111, FABP7, SLC25A15, PDZK1	831	155	17535	2.450448352160242	0.9723454173728383	0.11272365432049536	1.9591362061650242
GOTERM_BP_DIRECT	GO:0051262~protein tetramerization	9	0.9635974304068522	0.001105336031264999	SHMT1, TRPM3, DHRS4, MAT1A, RT1-DB1, CAT, CCL5, ASL, FH	831	45	17535	4.2202166064981945	0.9739991566953268	0.11106386114834876	1.992468116049717
GOTERM_BP_DIRECT	GO:0070989~oxidative demethylation	5	0.5353319057815845	0.0012588592692013957	CYP2D4, CYP3A2, CYP1A2, CYP3A9, CYP2C11	831	11	17535	9.591401378404989	0.9843432412132818	0.1218181982155806	2.266221743469299
GOTERM_BP_DIRECT	GO:0033344~cholesterol efflux	7	0.7494646680942184	0.0013902617309283728	ABCG8, ABCG5, APOF, APOC3, APOA5, APOC1, APOC2	831	27	17535	5.4706511565717335	0.9898578557296589	0.12987891959824494	2.4999567980025894
GOTERM_BP_DIRECT	GO:0015721~bile acid and bile salt transport	6	0.6423982869379015	0.0015666932744547836	SLCO1B2, SLCO1A1, SLCO1A2, SLC10A5, SLCO2B1, SLC10A1	831	19	17535	6.66349990499715	0.9943389280351447	0.1411668792437729	2.812957595917498
GOTERM_BP_DIRECT	GO:0006520~cellular amino acid metabolic process	6	0.6423982869379015	0.0015666932744547836	ACY1, SDS, ASPG, HGD, ASL, TAT	831	19	17535	6.66349990499715	0.9943389280351447	0.1411668792437729	2.812957595917498
GOTERM_BP_DIRECT	GO:0006953~acute-phase response	8	0.8565310492505354	0.0018108058881021183	CEBPA, MUG1, ASS1, TFR2, CRP, SERPINA1, AHSG, FN1	831	38	17535	4.4423332699981	0.9974738941473666	0.15708393733836767	3.244463336513348
GOTERM_BP_DIRECT	GO:0045723~positive regulation of fatty acid biosynthetic process	5	0.5353319057815845	0.0018179238260904373	AGT, APOA5, MLXIPL, APOC2, RGN	831	12	17535	8.792117930204572	0.9975326442330866	0.15362662351361756	3.2570181538527865
GOTERM_BP_DIRECT	GO:0032496~response to lipopolysaccharide	26	2.7837259100642395	0.0018264994179242396	ALAD, ASS1, UGT2B1, ADH5, PTPN22, COMT, ASL, CCL5, GCH1, EDNRA, FMO1, ADH4, CNR1, REN, SERPINA1, SELP, PTGER3, MAOB, CYP2C7, IGF1, CYP1A2, IL6R, CPS1, PCK1, SLCO1B2, UGT2B17	831	280	17535	1.959386281588448	0.9976016142120533	0.15045380098402616	3.2721419768842464
GOTERM_BP_DIRECT	GO:0034382~chylomicron remnant clearance	4	0.4282655246252677	0.0018977377887979398	APOC3, APOC1, APOC2, LIPC	831	6	17535	14.067388688327316	0.9981049016766333	0.1520724811501516	3.397690866742198
GOTERM_BP_DIRECT	GO:0032869~cellular response to insulin stimulus	15	1.6059957173447537	0.0020427207165329246	ENPP1, ERBB3, FBP1, GPLD1, PDE3B, IGF1, IRS1, PCK1, AHSG, ALAS1, GOT1, XBP1, SLC25A33, EEF2K, SRD5A1	831	123	17535	2.5733028088403627	0.9988266269428275	0.15888120751401735	3.6527299996019447
GOTERM_BP_DIRECT	GO:0031667~response to nutrient levels	14	1.4989293361884368	0.0024434526933014	GSTA2, ALAD, SORD, ATG9A, SULT2A1, IGF1, CCL5, PPARGC1A, ALAS1, SDS, NTRK1, PON1, LIPC, CBS	831	112	17535	2.637635379061372	0.9996882351142385	0.1827674050003354	4.354350723270839
GOTERM_BP_DIRECT	GO:0014070~response to organic cyclic compound	25	2.676659528907923	0.0026050564507621573	CYP2B3, CASR, ALAD, SLC37A4, CYP2D1, COMT, CCL5, EDNRA, ALAS1, IDH1, SERPINA1, SRD5A1, EGFR, SELP, STS, MET, CYP2C7, IGF1, CYP1A2, TPMT, PPARGC1A, TAT, PTCH1, DPYD, LIPC	831	272	17535	1.9394377787215968	0.9998173434964518	0.18937429848034437	4.635925755773829
GOTERM_BP_DIRECT	GO:0006629~lipid metabolic process	12	1.284796573875803	0.003141031683311376	PNPLA7, HACL1, LDLR, GDE1, LCAT, PON1, APOC2, LIPC, ACSL4, FADS6, PLCXD2, PCK1	831	89	17535	2.8450898470774346	0.9999690060258964	0.2190028326474186	5.564200642558892
GOTERM_BP_DIRECT	GO:0051918~negative regulation of fibrinolysis	4	0.4282655246252677	0.0032044017902199393	SERPINF2, APOH, CPB2, PLG	831	7	17535	12.057761732851986	0.9999748714197333	0.21832330925669974	5.673387373619255
GOTERM_BP_DIRECT	GO:0071320~cellular response to cAMP	11	1.177730192719486	0.0033161522267091746	NOX4, DMTN, AQP9, ASS1, EEF2K, AKAP6, SRD5A1, CPS1, ASL, PCK1, ITPR2	831	77	17535	3.0144404332129966	0.9999826425264197	0.22051724463632838	5.865642798668713
GOTERM_BP_DIRECT	GO:0019369~arachidonic acid metabolic process	7	0.7494646680942184	0.0034802018328268917	CYP2J3, CYP2D4, CYP4F1, CYP2D1, CYP2C23, CYP2D3, CYP2D2	831	32	17535	4.615861913357401	0.9999899173760257	0.22559472680668258	6.147202979150245
GOTERM_BP_DIRECT	GO:0007596~blood coagulation	10	1.070663811563169	0.0037536683723469293	F11, F10, KLKB1, PROZ, HPS4, APOH, SERPIND1, CPB2, PAPSS2, PLG	831	66	17535	3.197133792801663	0.9999959240736606	0.2364613827813673	6.614788271078198
GOTERM_BP_DIRECT	GO:0030301~cholesterol transport	6	0.6423982869379015	0.0038748772477637692	ABCG8, ABCG5, LDLR, LCAT, LIPC, PDZK1	831	23	17535	5.504630356301994	0.9999972719768004	0.2385983940469687	6.821331691893928
GOTERM_BP_DIRECT	GO:0014823~response to activity	12	1.284796573875803	0.00406918754219443	ALAD, SULT2A1, NTRK1, IGF1, CAT, NR3C1, CCL5, IRS1, PPARGC1A, GCLM, PCK1, FN1	831	92	17535	2.752315178150997	0.9999985669627381	0.2444636491538702	7.151541501462367
GOTERM_BP_DIRECT	GO:0006094~gluconeogenesis	7	0.7494646680942184	0.0040862816918686975	RBP4, G6PC, SDS, FBP1, PPARGC1A, TAT, PCK1	831	33	17535	4.475987309922328	0.9999986458763565	0.24100673017276852	7.1805382164709
GOTERM_BP_DIRECT	GO:0008544~epidermis development	8	0.8565310492505354	0.004301421506037697	EGFR, SATB1, PPARA, ATP2C1, GAB1, PTCH1, POU3F1, ALDH3A2	831	44	17535	3.836560551361995	0.9999993362149583	0.24761427130554703	7.544747867506485
GOTERM_BP_DIRECT	GO:0098869~cellular oxidant detoxification	10	1.070663811563169	0.005069581161540603	NXNL2, TXNDC17, PTGS1, PRDX4, PRDX5, TXNRD2, GSTZ1, CLIC2, FABP1, CAT	831	69	17535	3.05812797572333	0.9999999480075737	0.28026056972856384	8.834173946919977
GOTERM_BP_DIRECT	GO:0010033~response to organic substance	16	1.7130620985010707	0.005694077846819341	ALAD, AQP9, CYP2D4, SLC6A12, RT1-DB1, CYP2D1, IGF1, CYP1A2, C1QB, CASP6, ALAS1, SERPINF2, REN, CTSC, IL12B, CES2H	831	152	17535	2.22116663499905	0.9999999934523394	0.30398749646478185	9.869904867474888
GOTERM_BP_DIRECT	GO:0090258~negative regulation of mitochondrial fission	3	0.32119914346895073	0.006502406774580509	PINK1, PARK2, PPARGC1A	831	3	17535	21.101083032490973	0.9999999995527978	0.33381567029722115	11.194016331397162
GOTERM_BP_DIRECT	GO:0006565~L-serine catabolic process	3	0.32119914346895073	0.006502406774580509	SHMT1, SDS, CBS	831	3	17535	21.101083032490973	0.9999999995527978	0.33381567029722115	11.194016331397162
GOTERM_BP_DIRECT	GO:0006551~leucine metabolic process	3	0.32119914346895073	0.006502406774580509	BCAT2, IVD, DAO	831	3	17535	21.101083032490973	0.9999999995527978	0.33381567029722115	11.194016331397162
GOTERM_BP_DIRECT	GO:0046294~formaldehyde catabolic process	3	0.32119914346895073	0.006502406774580509	ADH4, ADH5, ESD	831	3	17535	21.101083032490973	0.9999999995527978	0.33381567029722115	11.194016331397162
GOTERM_BP_DIRECT	GO:0032787~monocarboxylic acid metabolic process	3	0.32119914346895073	0.006502406774580509	GLYAT, CYP1A2, CYP2C11	831	3	17535	21.101083032490973	0.9999999995527978	0.33381567029722115	11.194016331397162
GOTERM_BP_DIRECT	GO:0000050~urea cycle	4	0.4282655246252677	0.007161788078418188	CEBPA, ASS1, CPS1, ASL	831	9	17535	9.378259125551544	0.999999999949997	0.3554736555189304	12.260502342618217
GOTERM_BP_DIRECT	GO:0042738~exogenous drug catabolic process	4	0.4282655246252677	0.007161788078418188	CYP2B3, CYP2D1, CYP1A2, CYP2C11	831	9	17535	9.378259125551544	0.999999999949997	0.3554736555189304	12.260502342618217
GOTERM_BP_DIRECT	GO:0032922~circadian regulation of gene expression	9	0.9635974304068522	0.00778075765334074	PPARA, NCOA2, CRY2, NR1D1, USP2, CIART, PER3, PPARGC1A, LGR4	831	61	17535	3.1132745457773567	0.999999999993614	0.3741666398624306	13.250602733651572
GOTERM_BP_DIRECT	GO:0042157~lipoprotein metabolic process	6	0.6423982869379015	0.007952316459194187	PPARA, LDLR, LCAT, APOC3, APOA5, APOC1	831	27	17535	4.689129562775772	0.9999999999963909	0.3753050872694693	13.523152692120288
GOTERM_BP_DIRECT	GO:0043434~response to peptide hormone	14	1.4989293361884368	0.008155079566633243	STS, ASS1, SOCS2, MET, CYP2C7, IL6R, ASL, IRS1, CXCL12, SLCO1B2, APOC3, LRP6, LIPC, PLCB1	831	129	17535	2.290040019030028	0.9999999999981616	0.377537485717201	13.844232500804864
GOTERM_BP_DIRECT	GO:0030163~protein catabolic process	7	0.7494646680942184	0.008339217915808954	PJA1, PSMC6, ACY1, PSMC3, REN, BACE1, CTSE	831	38	17535	3.8870416112483372	0.9999999999990038	0.3790235852397582	14.134843148986654
GOTERM_BP_DIRECT	GO:0035435~phosphate ion transmembrane transport	5	0.5353319057815845	0.008960763851769016	SLC17A4, SLC20A2, SLC25A10, SLC37A4, SLC17A2	831	18	17535	5.861411953469715	0.9999999999998742	0.3955608754734613	15.108952878680604
GOTERM_BP_DIRECT	GO:0071333~cellular response to glucose stimulus	11	1.177730192719486	0.009273318457154248	NOX4, CASR, XBP1, APOC3, MET, MLXIPL, IGF1, PPARGC1A, GCLM, CPB2, FN1	831	89	17535	2.6079990264876485	0.9999999999999556	0.4009511218060715	15.594844534766327
GOTERM_BP_DIRECT	GO:0006637~acyl-CoA metabolic process	6	0.6423982869379015	0.009311629953268164	GCDH, ACADSB, BAAT, ACNAT2, ACOT12, ACOT5	831	28	17535	4.521660649819495	0.9999999999999609	0.39716027625990136	15.654221731079144
GOTERM_BP_DIRECT	GO:0070542~response to fatty acid	7	0.7494646680942184	0.009470302348454189	ALAD, ASS1, APOC3, PTGS1, PON1, CAT, LIPC	831	39	17535	3.7873738776265853	0.9999999999999769	0.39737880389293434	15.899720607220758
GOTERM_BP_DIRECT	GO:0071377~cellular response to glucagon stimulus	4	0.4282655246252677	0.009874488416132154	ASS1, CPS1, ASL, PCK1	831	10	17535	8.440433212996389	0.999999999999994	0.4053639612232016	16.522032323769732
GOTERM_BP_DIRECT	GO:0033539~fatty acid beta-oxidation using acyl-CoA dehydrogenase	5	0.5353319057815845	0.010932516005048038	ACOX2, GCDH, ACADSB, IVD, ACOX3	831	19	17535	5.552916587497625	0.9999999999999998	0.43266871725893263	18.130500972547935
GOTERM_BP_DIRECT	GO:0009058~biosynthetic process	5	0.5353319057815845	0.010932516005048038	AADAT, GCAT, GPT, TAT, PBLD1	831	19	17535	5.552916587497625	0.9999999999999998	0.43266871725893263	18.130500972547935
GOTERM_BP_DIRECT	GO:0007494~midgut development	5	0.5353319057815845	0.010932516005048038	EGFR, DAB1, ASS1, CPS1, ASL	831	19	17535	5.552916587497625	0.9999999999999998	0.43266871725893263	18.130500972547935
GOTERM_BP_DIRECT	GO:0033993~response to lipid	6	0.6423982869379015	0.012493068998721473	SLCO1B2, EGFR, LEPR, NTSR1, LIPC, PCK1	831	30	17535	4.220216606498195	1.0	0.4717886345911928	20.44956422041928
GOTERM_BP_DIRECT	GO:0010916~negative regulation of very-low-density lipoprotein particle clearance	3	0.32119914346895073	0.012597023114781164	APOC3, APOC1, APOC2	831	4	17535	15.825812274368232	1.0	0.4694557510261721	20.60181898351823
GOTERM_BP_DIRECT	GO:0044332~Wnt signaling pathway involved in dorsal/ventral axis specification	3	0.32119914346895073	0.012597023114781164	LRP6, EGF, FZD5	831	4	17535	15.825812274368232	1.0	0.4694557510261721	20.60181898351823
GOTERM_BP_DIRECT	GO:0045833~negative regulation of lipid metabolic process	3	0.32119914346895073	0.012597023114781164	APOC3, APOC1, APOC2	831	4	17535	15.825812274368232	1.0	0.4694557510261721	20.60181898351823
GOTERM_BP_DIRECT	GO:0070541~response to platinum ion	3	0.32119914346895073	0.012597023114781164	ALAD, ALAS1, FECH	831	4	17535	15.825812274368232	1.0	0.4694557510261721	20.60181898351823
GOTERM_BP_DIRECT	GO:0051919~positive regulation of fibrinolysis	3	0.32119914346895073	0.012597023114781164	F11, KLKB1, PLG	831	4	17535	15.825812274368232	1.0	0.4694557510261721	20.60181898351823
GOTERM_BP_DIRECT	GO:0043271~negative regulation of ion transport	3	0.32119914346895073	0.012597023114781164	BEST3, CNR1, AKAP5	831	4	17535	15.825812274368232	1.0	0.4694557510261721	20.60181898351823
GOTERM_BP_DIRECT	GO:0002003~angiotensin maturation	3	0.32119914346895073	0.012597023114781164	REN, ACE2, ENPEP	831	4	17535	15.825812274368232	1.0	0.4694557510261721	20.60181898351823
GOTERM_BP_DIRECT	GO:0010243~response to organonitrogen compound	9	0.9635974304068522	0.014649799507301912	CASP6, FLT3, CYP2C7, PTGS1, CYP2E1, PLCB1, CDO1, CCL26, NNMT	831	68	17535	2.7927904013590994	1.0	0.5165922687039366	23.552563478765098
GOTERM_BP_DIRECT	GO:0032355~response to estradiol	18	1.9271948608137044	0.01500863505490848	EGFR, PTGER3, SOCS2, LDLR, ASS1, CRP, CYP1A2, CASP6, WFDC1, PTCH1, SRD5A1, SERPINA1, CAT, CYP3A9, NR2F2, IGFBP2, BDH1, IHH	831	201	17535	1.8896492267902363	1.0	0.5199578613511219	24.057606304566793
GOTERM_BP_DIRECT	GO:0048469~cell maturation	7	0.7494646680942184	0.015094645172992138	CEBPA, ASCL1, REN, LHX6, FZD5, KDR, IHH	831	43	17535	3.4350600285450423	1.0	0.5168469572380475	24.17819183667089
GOTERM_BP_DIRECT	GO:0060416~response to growth hormone	5	0.5353319057815845	0.015664526550061172	ASS1, SRD5A1, CPS1, ASL, BDH1	831	21	17535	5.024067388688327	1.0	0.52494065836054	24.972601516642136
GOTERM_BP_DIRECT	GO:0006855~drug transmembrane transport	5	0.5353319057815845	0.015664526550061172	SLCO1B2, ABCC2, SLC31A1, SLC47A2, SLC22A1	831	21	17535	5.024067388688327	1.0	0.52494065836054	24.972601516642136
GOTERM_BP_DIRECT	GO:0007565~female pregnancy	12	1.284796573875803	0.01603504261895778	STS, SLC38A3, PTGER3, CYP2D4, LEPR, AGT, IGF1, COMT, ABCC2, CYP2D2, CYP3A9, IGFBP2	831	111	17535	2.2811981656747	1.0	0.5282616322375489	25.484871075267346
GOTERM_BP_DIRECT	GO:0045785~positive regulation of cell adhesion	8	0.8565310492505354	0.017513291238727923	SELP, HYAL1, LDB1, IL12B, EPB41L4B, CCL5, FLCN, CXCL12	831	57	17535	2.961555513332067	1.0	0.5550549859172944	27.495958870383163
